age,priors_count,juv_other_count,juv_fel_count,juv_misd_count,sex,race,two_year_recid
28,2,0,0,0,Male,African-American,0
25,1,0,0,0,Female,Caucasian,1
22,0,0,0,0,Male,African-American,1
21,0,0,0,0,Female,African-American,0
48,0,0,0,0,Male,Caucasian,1
25,4,1,0,0,Male,African-American,1
37,7,0,0,0,Male,African-American,0
31,5,0,0,0,Male,Caucasian,1
56,0,0,0,0,Male,Other,0
24,0,0,0,0,Male,African-American,0
30,15,0,0,0,Male,African-American,1
47,5,0,0,0,Male,Caucasian,0
66,2,0,0,0,Male,Caucasian,0
51,21,0,0,0,Male,African-American,1
76,0,0,0,0,Male,Asian,0
28,3,0,0,0,Female,Caucasian,1
35,1,0,0,0,Male,African-American,0
44,6,0,0,0,Male,Other,1
38,7,1,1,0,Male,Hispanic,1
24,0,0,0,0,Male,African-American,0
36,0,0,0,0,Male,Caucasian,0
20,0,0,0,0,Male,Hispanic,1
21,0,1,0,0,Male,African-American,1
27,7,0,0,0,Male,African-American,1
28,18,0,0,1,Male,African-American,1
52,0,0,0,0,Male,Hispanic,1
39,16,0,0,0,Male,Caucasian,1
19,0,0,0,0,Male,African-American,1
40,2,0,0,0,Male,African-American,0
30,5,0,0,0,Male,Caucasian,1
28,0,0,0,0,Male,Caucasian,1
27,0,0,0,0,Male,Caucasian,0
23,3,0,0,0,Male,Hispanic,1
25,7,0,0,0,Male,African-American,0
24,0,0,0,0,Female,African-American,0
44,0,0,0,0,Male,Caucasian,0
44,0,0,0,0,Male,African-American,0
23,0,0,0,0,Female,African-American,0
31,2,1,0,0,Female,Caucasian,1
27,0,1,0,0,Male,African-American,0
26,1,0,0,0,Female,Caucasian,1
57,16,0,0,0,Male,African-American,1
55,0,0,0,0,Male,Caucasian,0
36,7,0,0,0,Female,Caucasian,1
30,18,0,0,0,Male,African-American,1
34,0,0,0,0,Male,African-American,1
24,1,0,0,0,Male,African-American,0
21,0,0,0,0,Male,Other,1
42,7,0,0,0,Male,African-American,0
34,12,0,0,0,Female,Caucasian,1
30,3,0,0,0,Male,Hispanic,0
40,6,0,0,0,Male,Caucasian,0
30,13,0,0,0,Male,Other,1
31,3,0,0,0,Male,Caucasian,1
27,1,0,0,0,Male,Caucasian,0
22,0,1,0,0,Male,Hispanic,1
37,3,0,0,0,Male,African-American,0
25,1,0,0,0,Male,African-American,0
45,2,0,0,0,Male,Caucasian,0
22,1,0,0,0,Male,Hispanic,1
31,1,0,0,0,Male,Caucasian,0
23,0,0,0,0,Male,African-American,0
21,0,0,0,0,Male,African-American,0
28,6,0,0,0,Male,African-American,1
35,0,0,0,0,Male,African-American,0
29,4,1,0,1,Male,African-American,1
23,2,0,0,0,Male,African-American,1
28,7,0,0,0,Male,African-American,1
34,0,0,0,0,Female,Caucasian,1
32,5,0,0,0,Female,Caucasian,0
25,2,0,0,0,Male,African-American,0
34,15,0,0,1,Male,Caucasian,0
47,4,0,0,0,Male,African-American,1
30,4,0,0,0,Female,African-American,0
22,0,0,0,0,Male,Caucasian,1
47,7,0,0,0,Female,African-American,1
37,3,0,0,0,Male,Caucasian,0
37,8,0,0,0,Male,African-American,0
26,7,0,0,0,Male,African-American,1
31,0,0,0,0,Female,Caucasian,0
20,0,3,0,0,Male,Caucasian,1
22,0,0,0,0,Male,African-American,1
33,14,1,0,0,Male,African-American,1
30,1,0,0,0,Male,African-American,0
27,5,0,0,0,Male,Caucasian,1
24,2,0,0,0,Male,African-American,1
20,1,0,0,0,Female,Other,0
29,0,0,0,0,Male,African-American,0
24,0,0,0,0,Male,Caucasian,0
36,1,0,0,0,Female,African-American,0
23,0,0,0,0,Male,African-American,1
21,1,1,0,0,Male,African-American,1
29,6,0,0,0,Male,African-American,1
25,10,0,1,4,Male,Hispanic,1
22,1,0,0,0,Female,Hispanic,0
29,4,0,0,0,Male,African-American,0
26,0,0,0,0,Female,African-American,0
50,7,0,0,0,Female,Caucasian,1
32,1,0,0,0,Male,African-American,0
45,0,0,0,0,Male,Hispanic,0
30,1,0,0,0,Male,African-American,0
25,0,0,0,0,Male,African-American,0
44,10,0,0,0,Female,Caucasian,1
58,0,0,0,0,Male,African-American,1
24,5,0,0,0,Male,African-American,0
20,1,0,0,1,Male,African-American,1
29,0,0,0,0,Male,Caucasian,1
21,1,0,0,0,Male,Caucasian,0
46,1,0,0,0,Female,Caucasian,0
29,17,0,0,1,Male,African-American,1
30,0,0,0,0,Male,African-American,1
55,8,0,0,0,Male,African-American,1
47,2,0,0,0,Male,Caucasian,0
30,13,0,0,0,Male,African-American,1
24,4,3,0,0,Male,African-American,1
45,0,0,0,0,Male,Caucasian,1
26,2,0,0,0,Male,African-American,0
42,0,0,0,0,Female,Caucasian,0
34,1,0,0,0,Male,African-American,0
21,0,0,0,0,Male,African-American,1
69,2,0,0,0,Female,Caucasian,0
24,5,1,0,0,Male,Caucasian,1
45,1,0,0,0,Male,African-American,0
25,8,1,0,3,Male,African-American,1
52,2,0,0,0,Male,African-American,0
30,0,0,0,0,Male,Caucasian,0
26,0,0,0,0,Female,Hispanic,0
34,0,0,0,0,Male,Other,1
38,2,0,0,0,Male,African-American,1
23,4,2,0,2,Male,African-American,1
30,0,0,0,0,Male,Hispanic,0
22,0,0,0,0,Female,African-American,0
35,6,0,0,0,Male,African-American,0
24,0,0,0,0,Male,African-American,1
35,1,0,0,0,Male,African-American,0
25,2,0,0,0,Male,African-American,0
58,3,0,0,0,Male,Caucasian,0
27,7,0,0,0,Male,African-American,1
24,6,1,0,0,Male,African-American,1
33,2,0,0,0,Male,Caucasian,0
44,4,0,0,0,Male,Caucasian,0
30,3,0,0,0,Male,African-American,0
39,2,0,0,0,Female,Hispanic,0
28,0,0,0,0,Male,Caucasian,0
34,1,0,0,0,Male,African-American,0
26,1,0,0,0,Male,African-American,1
23,0,0,0,0,Male,African-American,0
29,11,1,0,0,Male,Caucasian,1
31,0,0,0,0,Male,African-American,0
38,1,0,0,0,Male,Other,0
30,14,0,0,0,Male,African-American,1
21,2,0,0,0,Male,Caucasian,1
44,0,0,0,0,Male,African-American,0
52,0,0,0,0,Male,African-American,0
30,6,0,0,0,Male,African-American,1
31,9,0,0,0,Male,African-American,1
21,2,0,0,1,Female,African-American,0
77,1,0,0,0,Male,Caucasian,0
61,4,0,0,0,Male,Caucasian,0
41,0,0,0,0,Female,African-American,0
24,0,0,0,0,Female,Caucasian,0
34,5,0,0,0,Female,African-American,0
27,1,0,0,0,Male,Hispanic,0
25,6,2,0,0,Male,African-American,1
30,1,0,0,0,Male,African-American,0
59,0,0,0,0,Male,Hispanic,0
55,1,0,0,0,Male,Caucasian,1
32,0,0,0,0,Male,Caucasian,1
53,5,0,0,0,Male,African-American,0
50,1,0,0,0,Male,Caucasian,0
26,1,0,0,0,Male,Other,1
21,2,1,0,0,Male,Hispanic,1
36,7,0,0,0,Male,African-American,1
35,16,0,0,0,Male,African-American,1
25,0,0,0,0,Female,Caucasian,0
31,2,0,0,0,Female,Caucasian,0
26,1,0,0,0,Female,African-American,0
25,0,0,0,0,Male,Caucasian,0
32,0,0,0,0,Male,African-American,0
40,5,0,0,0,Male,Caucasian,0
35,0,0,0,0,Male,African-American,0
27,2,0,0,0,Male,African-American,0
33,12,0,0,0,Male,African-American,1
36,1,0,0,0,Male,Asian,0
30,2,0,0,0,Male,Caucasian,0
30,0,0,0,0,Male,African-American,0
41,19,0,0,0,Male,African-American,0
29,0,0,0,0,Female,Caucasian,0
25,0,0,0,0,Male,Caucasian,0
50,0,0,0,0,Male,Caucasian,0
35,4,0,0,0,Male,Caucasian,0
37,17,0,1,0,Male,African-American,1
43,4,0,0,0,Male,African-American,1
29,12,0,0,0,Male,Caucasian,1
61,0,0,0,0,Female,Caucasian,0
22,4,0,0,0,Female,African-American,1
27,2,0,0,0,Male,Caucasian,1
34,1,0,0,0,Female,African-American,0
24,0,0,0,0,Male,Other,0
20,0,1,0,0,Female,African-American,1
30,0,0,0,0,Male,African-American,0
43,0,0,0,0,Female,African-American,0
51,4,0,0,0,Male,Caucasian,1
37,9,0,0,0,Male,Hispanic,0
42,7,0,1,0,Male,African-American,1
29,1,0,0,0,Female,Hispanic,0
24,0,0,0,0,Female,Caucasian,0
36,12,0,0,0,Male,Caucasian,0
39,0,0,0,0,Male,Caucasian,1
32,2,0,0,0,Male,African-American,0
38,0,0,0,0,Male,African-American,0
27,8,0,0,0,Female,African-American,0
30,0,0,0,0,Female,Caucasian,1
43,0,0,0,0,Female,Caucasian,1
30,8,0,6,0,Male,African-American,1
26,1,0,0,0,Female,Caucasian,0
37,3,0,0,0,Male,Caucasian,0
25,5,0,0,0,Male,Caucasian,1
65,1,0,0,0,Male,Caucasian,1
52,0,0,0,0,Male,Other,1
29,1,0,0,0,Male,Caucasian,0
32,3,0,0,0,Male,Caucasian,0
36,0,0,0,0,Male,Hispanic,1
21,8,6,0,2,Male,African-American,1
21,1,0,0,0,Male,Caucasian,0
47,13,0,0,0,Male,Caucasian,1
36,4,0,0,0,Female,African-American,0
25,6,0,0,0,Female,African-American,1
32,4,0,0,0,Male,Caucasian,1
43,1,0,0,0,Male,Caucasian,0
27,2,0,0,0,Male,African-American,0
26,8,0,0,0,Male,African-American,1
21,1,0,0,0,Male,African-American,0
34,0,0,0,0,Male,Asian,0
46,1,0,0,0,Male,Hispanic,0
40,23,0,2,0,Male,African-American,1
38,3,0,0,0,Male,Caucasian,0
41,7,0,0,0,Male,African-American,0
25,7,0,0,0,Male,Caucasian,1
21,1,0,0,0,Male,Caucasian,0
74,0,0,0,0,Female,Caucasian,0
41,5,0,0,0,Male,Caucasian,1
27,0,0,0,0,Female,Hispanic,0
30,1,0,0,1,Male,African-American,0
33,3,0,0,0,Female,Caucasian,1
24,2,0,0,0,Male,Caucasian,0
52,0,0,0,0,Male,Asian,0
29,0,0,0,0,Female,Caucasian,0
42,0,0,0,0,Female,Caucasian,1
30,1,1,0,0,Female,Caucasian,0
33,0,0,0,0,Male,African-American,0
38,1,0,0,0,Male,Hispanic,0
21,2,1,0,0,Male,African-American,1
41,9,0,0,0,Female,Caucasian,1
28,5,0,0,0,Female,African-American,0
52,3,0,0,0,Female,African-American,0
21,1,3,0,0,Male,Hispanic,0
22,1,0,0,0,Female,Hispanic,0
32,3,0,0,0,Male,Hispanic,0
25,0,0,0,0,Male,African-American,1
27,0,0,0,0,Female,African-American,0
35,0,0,0,0,Male,Caucasian,0
40,2,0,0,0,Male,African-American,0
29,0,0,0,0,Female,Other,0
24,2,2,0,0,Male,African-American,1
24,10,0,5,1,Male,African-American,1
36,26,0,0,1,Male,Hispanic,1
26,5,0,0,0,Male,Hispanic,0
50,1,0,0,0,Male,Caucasian,0
21,1,0,0,0,Male,African-American,1
51,0,0,0,0,Male,Hispanic,0
24,2,2,0,0,Male,African-American,1
29,3,0,0,0,Male,African-American,0
25,0,0,0,0,Female,Caucasian,0
38,0,0,0,0,Male,African-American,1
46,1,0,0,0,Male,Caucasian,0
33,9,2,0,0,Male,African-American,1
31,19,0,0,1,Male,Hispanic,1
21,0,0,0,0,Male,Other,0
60,1,0,0,0,Male,Other,1
39,3,0,0,0,Female,African-American,1
35,4,0,0,0,Male,African-American,0
49,12,0,0,0,Male,Caucasian,1
26,1,0,0,0,Male,Other,0
27,0,0,0,0,Male,Caucasian,0
22,2,3,0,1,Male,African-American,0
29,0,0,0,0,Female,African-American,1
31,0,0,0,0,Male,African-American,0
31,5,0,0,0,Male,Hispanic,1
29,0,0,0,0,Female,Hispanic,0
65,0,0,0,0,Female,Caucasian,0
34,1,0,0,0,Female,Hispanic,0
24,6,2,0,0,Male,Caucasian,0
46,0,0,0,0,Male,African-American,0
20,0,0,0,0,Male,African-American,1
29,16,0,0,0,Male,African-American,1
29,7,0,0,0,Male,African-American,0
56,3,0,0,0,Female,Caucasian,0
21,0,0,0,0,Male,African-American,0
40,0,0,0,0,Male,African-American,1
22,2,0,0,0,Male,African-American,1
39,0,0,0,0,Male,Caucasian,0
22,1,0,0,1,Male,African-American,1
27,5,0,0,0,Female,Other,1
36,1,0,0,0,Male,Caucasian,0
30,0,0,0,0,Male,African-American,0
36,0,0,0,0,Male,African-American,0
32,0,0,0,0,Male,African-American,0
34,5,0,0,0,Female,African-American,1
23,0,0,0,0,Male,Other,0
52,0,0,0,0,Male,Caucasian,0
20,1,1,0,1,Male,Caucasian,1
38,5,0,0,0,Male,African-American,0
46,0,0,0,0,Male,Caucasian,0
27,0,0,0,0,Male,African-American,1
20,2,0,0,0,Male,African-American,1
29,1,0,0,0,Female,Caucasian,1
35,7,0,0,0,Female,African-American,1
37,1,0,0,0,Male,Caucasian,1
63,0,0,0,0,Male,Caucasian,0
27,1,0,0,0,Male,African-American,1
27,0,0,0,0,Male,African-American,0
24,2,0,0,0,Male,African-American,1
30,1,0,0,0,Male,Hispanic,1
25,4,0,0,0,Male,Caucasian,1
27,0,0,0,0,Male,African-American,0
48,0,0,0,0,Female,African-American,0
26,1,0,0,0,Female,African-American,0
58,0,0,0,0,Male,Other,0
23,1,2,0,0,Male,Caucasian,1
22,3,1,0,1,Male,Caucasian,1
41,0,0,0,0,Male,African-American,0
21,0,0,0,0,Male,African-American,0
26,0,0,0,0,Male,Other,0
39,3,0,0,0,Female,African-American,0
46,0,0,0,0,Male,Caucasian,0
33,7,0,0,1,Male,Other,1
36,2,0,0,0,Male,African-American,1
20,1,0,0,1,Male,Native American,1
32,0,0,0,0,Male,Caucasian,0
38,17,0,0,0,Male,African-American,1
64,1,0,0,0,Male,Hispanic,0
22,1,0,0,0,Male,African-American,1
69,0,0,0,0,Male,Caucasian,1
26,2,0,0,0,Male,African-American,0
27,1,0,0,0,Female,African-American,1
22,2,0,0,0,Male,African-American,0
43,0,0,0,0,Female,Caucasian,0
55,0,0,0,0,Female,Caucasian,0
34,0,0,0,0,Male,Hispanic,0
20,1,2,0,0,Male,African-American,0
22,1,0,0,0,Male,African-American,1
33,9,0,0,0,Male,Caucasian,1
55,7,0,0,0,Male,Caucasian,0
22,1,0,0,0,Male,African-American,0
55,1,0,0,0,Male,African-American,0
43,0,0,0,0,Female,Caucasian,1
21,0,3,0,0,Male,African-American,1
23,0,0,0,0,Male,African-American,0
28,1,0,0,0,Female,Caucasian,0
45,0,0,0,0,Male,Other,0
39,1,0,0,0,Male,African-American,0
79,1,0,0,0,Male,Caucasian,0
48,1,0,0,0,Male,Caucasian,0
20,2,1,0,2,Male,Hispanic,1
31,5,0,1,0,Male,African-American,0
30,4,0,0,1,Male,Caucasian,1
32,5,0,0,0,Male,African-American,1
56,1,0,0,0,Male,Caucasian,0
43,2,0,0,0,Male,African-American,0
20,0,2,0,0,Male,Hispanic,0
27,21,0,0,0,Male,African-American,1
41,0,0,0,0,Male,African-American,0
24,1,0,0,0,Male,Other,0
43,3,0,0,0,Male,African-American,1
33,1,0,0,0,Female,African-American,0
22,0,0,0,0,Male,African-American,0
34,3,0,0,0,Male,African-American,0
36,0,0,0,0,Male,Caucasian,0
69,0,0,0,0,Male,Caucasian,0
32,5,0,0,0,Male,Caucasian,1
22,1,0,0,0,Male,African-American,1
46,0,0,0,0,Male,Caucasian,0
34,1,0,0,0,Male,Caucasian,0
32,0,0,0,0,Female,Hispanic,0
39,0,0,0,0,Male,African-American,0
25,6,1,0,0,Male,African-American,1
21,0,1,0,0,Female,Hispanic,1
63,9,0,0,0,Male,African-American,1
24,8,0,0,0,Male,Caucasian,1
29,2,0,0,0,Male,Caucasian,0
20,3,0,0,3,Male,African-American,1
40,0,0,0,0,Female,Caucasian,0
30,7,0,0,0,Male,African-American,1
50,5,0,0,0,Male,Caucasian,0
37,4,0,0,0,Male,African-American,1
34,1,0,0,0,Male,African-American,0
35,0,0,0,0,Female,Hispanic,0
31,1,0,0,0,Female,African-American,1
23,10,1,0,0,Male,Caucasian,0
22,0,0,0,0,Male,Hispanic,1
37,2,0,0,0,Male,Caucasian,1
20,0,0,0,0,Male,Other,0
26,2,0,0,0,Male,Caucasian,0
34,12,0,0,0,Male,African-American,1
59,2,0,0,0,Male,Caucasian,1
37,2,0,0,0,Male,Caucasian,0
38,0,0,0,0,Male,Other,1
45,1,0,0,0,Male,Caucasian,1
22,1,0,0,0,Male,African-American,0
24,3,1,0,0,Male,African-American,1
25,5,0,0,0,Male,African-American,0
24,6,0,0,0,Male,African-American,1
20,1,0,0,0,Male,African-American,1
32,2,0,0,0,Female,Caucasian,1
49,3,0,0,0,Male,African-American,1
31,11,0,0,0,Male,Caucasian,1
58,7,0,0,0,Male,Caucasian,1
50,2,0,0,0,Male,Hispanic,0
26,11,1,0,1,Male,African-American,1
20,1,0,1,0,Male,African-American,0
51,1,0,0,0,Male,Caucasian,1
30,2,0,0,0,Male,African-American,0
39,0,0,0,0,Male,Other,0
26,2,0,0,0,Male,African-American,0
20,0,0,0,0,Male,Other,0
26,0,0,0,0,Female,Caucasian,0
26,5,0,0,0,Male,African-American,0
20,0,2,0,0,Male,Caucasian,0
28,0,0,0,0,Male,African-American,1
23,1,2,0,1,Male,African-American,1
21,0,0,0,0,Female,African-American,0
25,0,0,0,0,Male,Other,1
30,0,0,0,0,Male,Caucasian,0
21,2,7,0,2,Male,Caucasian,1
20,1,0,1,0,Male,Caucasian,1
24,5,0,0,0,Male,Caucasian,1
35,22,0,0,0,Male,African-American,1
27,0,0,0,0,Female,Other,1
50,2,0,0,0,Male,Caucasian,1
25,5,0,0,0,Male,African-American,0
31,12,1,1,1,Male,African-American,1
26,0,0,0,0,Male,African-American,0
22,0,0,0,0,Male,African-American,0
29,0,0,0,0,Male,African-American,0
33,2,0,0,0,Male,Other,1
52,1,0,0,0,Male,Caucasian,0
37,0,0,0,0,Male,Hispanic,1
21,0,0,0,0,Male,African-American,0
21,1,0,0,0,Male,Caucasian,0
20,0,0,0,0,Female,Caucasian,1
43,1,0,0,0,Male,Hispanic,1
30,1,0,0,0,Male,Caucasian,1
33,3,0,0,0,Female,African-American,1
24,3,0,0,0,Male,African-American,0
52,0,0,0,0,Female,Hispanic,1
30,11,0,0,0,Female,African-American,1
30,0,0,0,0,Female,Caucasian,0
47,13,0,0,0,Male,African-American,1
41,9,0,0,1,Male,African-American,0
21,4,0,1,0,Male,Hispanic,1
48,6,0,0,0,Male,Caucasian,0
52,2,0,0,0,Male,African-American,1
34,1,0,0,0,Female,African-American,0
35,0,0,0,0,Male,Caucasian,1
25,1,0,0,0,Male,Other,1
24,1,1,0,0,Male,African-American,1
25,1,0,0,0,Male,African-American,0
34,20,0,0,1,Male,African-American,1
25,2,0,0,0,Male,African-American,1
24,4,0,1,0,Male,Hispanic,1
56,6,0,0,0,Male,Caucasian,0
23,0,0,0,0,Male,African-American,0
21,0,0,0,0,Male,Caucasian,0
66,0,0,0,0,Male,Caucasian,0
28,7,0,0,0,Male,African-American,0
29,0,0,0,0,Male,Caucasian,0
22,3,0,0,0,Male,Caucasian,1
39,0,0,0,0,Male,Caucasian,0
33,9,1,0,0,Male,African-American,1
29,2,0,0,0,Male,Caucasian,1
31,1,0,0,0,Male,Caucasian,0
22,0,0,0,0,Male,African-American,0
22,0,0,0,0,Female,Caucasian,0
35,3,2,0,0,Male,Caucasian,0
29,3,0,0,0,Male,Caucasian,1
56,1,0,0,0,Male,Caucasian,0
34,0,0,0,0,Female,African-American,0
23,1,0,0,0,Male,African-American,1
27,1,0,1,0,Male,African-American,1
43,2,0,0,0,Male,Caucasian,0
38,0,0,0,0,Male,Caucasian,0
39,3,0,0,0,Male,Caucasian,0
24,1,1,0,0,Male,African-American,1
26,2,0,0,0,Male,African-American,0
55,0,0,0,0,Female,Caucasian,0
35,1,0,0,0,Male,African-American,1
61,25,0,0,0,Male,African-American,0
33,0,0,0,0,Male,Other,0
40,4,0,0,0,Male,Caucasian,0
33,3,0,0,0,Male,African-American,0
26,0,0,0,0,Male,Caucasian,1
32,15,0,0,1,Male,Caucasian,1
28,0,0,0,0,Male,African-American,0
45,0,0,0,0,Male,Caucasian,0
30,0,0,0,0,Male,Caucasian,1
57,4,0,0,0,Female,Caucasian,0
26,3,0,0,0,Male,African-American,1
35,1,0,0,0,Male,African-American,0
54,0,0,0,0,Male,Hispanic,0
29,0,0,0,0,Female,African-American,0
40,0,0,0,0,Female,Caucasian,0
28,1,0,0,0,Male,Caucasian,1
25,0,1,0,0,Female,African-American,0
44,3,0,0,0,Male,African-American,0
23,4,1,0,0,Male,Caucasian,1
29,0,0,0,0,Male,African-American,0
56,0,0,0,0,Male,Caucasian,0
27,0,0,0,0,Female,African-American,0
29,0,0,0,0,Female,Caucasian,0
34,4,0,0,0,Female,Caucasian,0
22,0,0,0,0,Female,African-American,0
40,5,0,0,0,Male,Caucasian,1
31,0,0,0,0,Male,Caucasian,0
47,3,0,0,0,Male,African-American,0
24,8,0,0,0,Male,African-American,1
39,4,0,0,0,Male,African-American,0
29,10,0,0,0,Male,African-American,1
30,2,0,0,0,Male,Hispanic,0
26,4,0,0,0,Female,African-American,1
61,2,0,0,0,Male,African-American,0
37,3,0,0,0,Male,Hispanic,0
38,1,0,0,0,Male,Other,1
30,0,0,0,0,Male,African-American,0
20,0,1,0,0,Male,African-American,1
56,22,0,0,0,Male,African-American,1
50,3,0,0,0,Female,Caucasian,1
47,0,0,0,0,Male,Other,0
30,10,0,0,0,Male,African-American,1
59,1,0,0,0,Male,African-American,0
20,1,0,1,0,Male,African-American,1
23,4,0,0,1,Male,Caucasian,1
28,2,0,0,0,Female,Caucasian,1
50,3,0,0,0,Male,Hispanic,1
35,3,0,0,0,Male,Caucasian,1
22,1,0,0,0,Male,African-American,1
41,0,0,0,0,Female,Hispanic,0
22,0,0,0,0,Male,African-American,0
61,8,0,0,0,Male,African-American,1
26,5,0,0,0,Male,African-American,0
44,1,0,0,0,Male,Caucasian,0
34,0,0,0,0,Female,African-American,1
29,1,0,0,0,Male,Caucasian,1
29,8,0,0,0,Male,African-American,0
48,5,0,0,0,Male,African-American,1
31,0,0,0,0,Female,African-American,0
21,2,0,0,0,Male,Caucasian,0
34,4,0,0,0,Male,Caucasian,0
54,21,0,0,0,Male,African-American,0
20,4,0,0,4,Male,Caucasian,0
31,1,0,0,0,Male,Caucasian,1
22,0,0,0,0,Male,Caucasian,0
36,6,0,0,0,Male,African-American,0
34,9,0,3,1,Male,African-American,1
50,15,0,0,0,Male,African-American,0
47,22,0,4,0,Male,Native American,1
49,0,0,0,0,Female,Other,0
31,1,0,0,0,Male,African-American,0
49,10,0,0,0,Male,African-American,1
21,2,1,1,0,Male,African-American,0
26,5,0,0,0,Female,African-American,1
29,0,0,0,0,Male,Other,0
61,0,0,0,0,Male,Hispanic,0
25,2,0,0,0,Female,Caucasian,1
38,5,0,0,0,Male,Caucasian,0
35,2,0,0,0,Male,Caucasian,0
55,8,0,0,0,Male,Other,1
32,4,0,0,0,Male,African-American,1
29,1,0,0,0,Male,Caucasian,0
46,0,0,0,0,Male,Caucasian,0
53,1,0,0,0,Male,Caucasian,0
27,1,0,0,0,Female,Caucasian,1
29,4,0,0,0,Male,Caucasian,0
26,0,0,0,0,Male,Other,1
23,3,0,0,0,Male,African-American,1
43,3,0,0,0,Male,Hispanic,1
24,1,0,0,0,Male,Caucasian,0
33,18,0,0,0,Male,African-American,1
32,1,0,0,0,Male,African-American,1
38,7,0,0,0,Female,African-American,1
40,20,0,0,0,Male,African-American,0
36,1,0,0,0,Female,African-American,0
34,16,0,0,0,Male,African-American,1
41,1,0,0,0,Male,Caucasian,1
57,7,0,0,0,Male,Caucasian,0
26,1,0,0,0,Male,African-American,0
45,0,0,0,0,Male,African-American,1
26,2,1,0,0,Male,African-American,0
48,0,0,0,0,Female,Caucasian,0
52,7,0,0,0,Male,Caucasian,0
22,2,0,0,0,Male,Hispanic,1
43,0,0,0,0,Female,African-American,0
24,3,0,0,0,Male,Caucasian,0
27,11,0,0,0,Male,African-American,1
23,2,0,0,1,Male,Hispanic,0
28,2,0,0,0,Male,African-American,1
21,0,0,0,0,Male,African-American,0
33,5,0,0,0,Male,African-American,1
25,1,0,0,0,Male,African-American,1
36,17,0,0,2,Male,African-American,1
25,0,0,0,0,Female,Caucasian,0
46,0,0,0,0,Male,Caucasian,0
24,0,0,0,0,Female,African-American,0
28,4,0,0,0,Male,African-American,1
28,12,1,0,0,Male,African-American,1
23,0,0,0,0,Male,African-American,1
24,0,0,0,0,Male,Other,0
40,0,0,0,0,Male,Hispanic,0
36,1,0,0,0,Male,Hispanic,0
50,1,0,0,0,Male,Caucasian,1
24,0,0,0,0,Male,Caucasian,0
55,2,0,0,0,Female,African-American,0
22,0,0,0,0,Male,African-American,1
38,14,0,0,0,Male,African-American,0
31,1,0,0,0,Male,African-American,0
30,3,0,0,0,Female,African-American,0
37,16,0,0,0,Male,African-American,1
41,1,0,0,0,Female,Caucasian,0
20,0,0,0,0,Male,African-American,1
21,0,0,0,0,Male,Caucasian,1
22,1,0,0,0,Male,Caucasian,0
38,7,0,0,0,Male,African-American,0
31,0,0,0,0,Male,African-American,0
28,0,0,0,0,Male,Caucasian,0
21,2,0,0,1,Male,Hispanic,1
39,1,0,0,0,Male,African-American,0
34,22,0,0,0,Male,African-American,1
45,0,0,0,0,Male,Hispanic,0
24,0,0,0,0,Male,African-American,1
27,9,0,0,0,Male,African-American,1
30,0,0,0,0,Male,Hispanic,0
43,2,0,0,0,Male,African-American,0
26,1,0,0,0,Male,African-American,0
32,7,0,0,3,Male,African-American,0
57,2,0,0,0,Female,Caucasian,0
40,0,0,0,0,Female,Caucasian,0
33,6,0,0,0,Male,Caucasian,1
30,2,0,0,0,Male,African-American,1
29,1,0,0,0,Male,Caucasian,0
36,2,0,0,0,Male,African-American,0
35,6,0,0,0,Male,African-American,1
49,0,0,0,0,Male,Hispanic,0
26,5,0,0,0,Male,Hispanic,1
21,2,0,0,1,Male,African-American,1
49,29,0,0,0,Male,African-American,1
37,23,0,0,0,Female,African-American,1
33,0,0,0,0,Male,Hispanic,0
29,3,0,0,0,Male,African-American,1
25,1,1,0,0,Male,African-American,1
20,2,0,0,0,Male,African-American,1
55,5,0,0,0,Male,African-American,0
26,0,0,0,0,Male,Caucasian,0
52,6,0,0,0,Female,Caucasian,0
52,16,0,0,0,Male,African-American,1
27,1,0,0,0,Male,Hispanic,1
60,2,0,0,0,Male,Caucasian,0
44,0,0,0,0,Male,Caucasian,0
30,1,0,0,0,Male,Hispanic,0
25,2,0,0,0,Female,African-American,0
20,4,0,0,0,Female,Caucasian,1
28,3,0,0,0,Male,Caucasian,1
22,1,0,0,0,Male,Caucasian,0
24,1,0,0,0,Male,Caucasian,1
28,0,0,0,0,Female,African-American,0
35,10,0,0,0,Male,African-American,1
30,0,0,0,0,Male,Caucasian,0
22,0,2,0,0,Male,African-American,1
39,9,0,0,0,Male,African-American,0
46,1,0,0,0,Female,Other,0
47,3,0,0,0,Male,Other,0
26,5,0,0,0,Male,African-American,0
23,0,0,0,0,Female,African-American,0
52,0,0,0,0,Female,African-American,1
22,0,5,0,0,Female,African-American,1
54,0,0,0,0,Male,Caucasian,0
50,2,0,0,0,Male,African-American,0
20,2,4,0,0,Male,African-American,1
25,1,0,0,0,Male,Caucasian,0
46,0,0,0,0,Female,Caucasian,0
22,0,0,0,0,Male,Caucasian,0
38,10,0,1,0,Male,Caucasian,1
36,9,0,0,0,Female,Hispanic,1
34,5,0,0,0,Female,African-American,1
18,4,2,5,0,Male,African-American,1
26,3,0,0,0,Female,Caucasian,1
23,0,0,0,0,Female,Caucasian,0
32,8,1,0,0,Female,Hispanic,1
44,1,0,0,0,Male,Caucasian,1
53,9,0,0,0,Male,Caucasian,1
27,4,0,0,0,Male,African-American,1
25,2,0,0,0,Male,Caucasian,0
19,1,3,0,1,Male,Caucasian,1
53,0,0,0,0,Male,Caucasian,0
